state,date,modal_price,normalized_price_per_kg,arrival_quantity,market_count,variety_count,record_count,price_lag_1,price_lag_7,price_lag_14,price_lag_30,price_rolling_mean_7,price_rolling_mean_30,price_rolling_std_7,price_rolling_std_30,arrival_lag_1,arrival_rolling_mean_7,arrival_rolling_mean_30,arrival_momentum_7,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,wind_speed_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration,relative_humidity_2m_mean,soil_moisture_0_to_7cm_mean,soil_moisture_7_to_28cm_mean,soil_temperature_0_to_7cm_mean,precipitation_rolling_sum_7,temp_rolling_mean_7,humidity_rolling_mean_7,soil_moisture_rolling_mean_7,year,month,day,iso_week,day_of_year,quarter,is_weekend,month_sin,month_cos,day_of_year_sin,day_of_year_cos,is_rabi_sowing_window,is_rabi_growth_window,is_rabi_harvest_window,is_procurement_window,target_next_day_price,target_next_7d_avg_price,created_at,wheat_yield_kg_per_hectare,wheat_production_million_tonnes,wheat_area_million_hectare,cpi_inflation_rate,policy_repo_rate,government_buffer_wheat_stock,government_buffer_wheat_stock_norm,wheat_central_pool_exports,global_wheat_benchmark_srw_usd_mt,global_wheat_benchmark_hrw_usd_mt,global_wheat_benchmark_avg_usd_mt,wheat_driver_composite_score,wheat_driver_domestic_score,wheat_driver_weather_score,wheat_driver_global_score,wheat_driver_policy_score,wheat_driver_price_adjustment_pct,msp_inr_quintal,cost_of_production_inr_quintal,margin_over_cost_percent,procurement_actual_lmt,procurement_estimated_lmt,progressive_area_sown_lakh_hectare,final_area_previous_season_lakh_hectare
Rajasthan,2026-01-04,2798.201856148492,27.982018561484917,215.5,4,2,4,2699.2699393656712,2482.548076923077,2469.175607001694,2562.1763038803765,2622.3314954629095,2542.863898353181,95.7066156579655,74.98700267984813,857.6,899.2714285714285,931.6136666666667,111.5,12.1,17.3,7.2,0.0,0.0,7.0,13.77,2.07,83.0,0.177,0.219,13.3,3.100000000000007,14.242857142857142,76.14285714285714,0.1352857142857143,2026,1,4,1,4,1,1,0.49999999999999994,0.8660254037844387,0.06861473800213404,0.9976432316860063,0,1,0,0,2691.801409583112,2647.155368021072,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Madhya Pradesh,2026-01-04,2525.8733966093127,25.25873396609313,2041.5330000000001,47,6,59,2599.4125234678577,2453.749624282933,2411.5310719699132,2466.8831802255518,2567.6621197257987,2493.1088116868277,25.650596278170486,49.80750448028206,10829.173,12417.405,12307.2817,-111.68299999999977,15.5,22.5,11.4,0.0,0.0,9.7,14.36,2.58,81.0,0.156,0.311,18.5,0.10000000000002132,17.3,67.57142857142857,0.15528571428571428,2026,1,4,1,4,1,1,0.49999999999999994,0.8660254037844387,0.06861473800213404,0.9976432316860063,0,1,0,0,2607.9279111129476,2576.386139242426,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
NCT of Delhi,2026-01-04,2798.882703777336,27.988827037773362,50.3,2,3,3,2791.5480427046264,2641.640211640212,2655.449438202247,2792.3720930232557,2735.0614559725013,2724.8998317999135,85.08504977315123,101.24856522513805,28.1,40.628571428571426,42.333333333333336,12.5,12.4,17.0,8.5,0.0,0.0,9.2,9.08,1.52,79.0,0.117,0.234,13.2,1.6000000000000036,13.771428571428572,80.0,0.09757142857142857,2026,1,4,1,4,1,1,0.49999999999999994,0.8660254037844387,0.06861473800213404,0.9976432316860063,0,1,0,0,2739.2640449438204,2743.867848092184,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
West Bengal,2026-01-05,2638.644801980198,26.38644801980198,64.64,11,4,11,2621.1050102951267,2706.6680323671,2667.2748560835203,2618.431439848979,2654.352354318966,2661.1202552250857,38.14442470585121,47.99454149913482,58.28,54.16571428571428,61.58166666666667,-32.989999999999995,14.3,19.8,10.1,0.0,0.0,12.2,14.68,2.47,76.0,0.116,0.179,17.0,0.0,15.614285714285716,75.14285714285714,0.1177142857142857,2026,1,5,2,5,1,0,0.49999999999999994,0.8660254037844387,0.08573050015569435,0.9963183634476755,0,1,0,0,2643.327384493357,2655.8851530494253,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Rajasthan,2026-01-05,2691.801409583112,26.918014095831122,1169.14,50,7,51,2798.201856148492,2518.034301675978,2407.884550750616,2587.2602168919275,2647.155368021072,2546.3486047762203,86.21014004431582,79.41934106966389,215.5,938.4342857142857,939.3866666666668,274.1400000000001,11.9,17.2,7.0,0.0,0.0,7.1,13.78,2.02,83.0,0.194,0.219,12.7,3.100000000000007,13.771428571428572,79.14285714285714,0.14857142857142858,2026,1,5,2,5,1,0,0.49999999999999994,0.8660254037844387,0.08573050015569435,0.9963183634476755,0,1,0,0,2643.369987017202,2658.860556318254,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Karnataka,2026-01-05,2497.317073170732,24.97317073170732,4.1,2,2,2,3462.162162162162,2267.654320987654,3136.1617647058824,2551.653558052434,2794.0067943094336,2891.833266553842,451.4341044488952,426.04803925524044,37.0,213.8857142857143,81.05000000000001,-20.200000000000003,20.7,26.1,15.9,0.0,0.0,21.0,19.79,5.12,53.0,0.163,0.161,22.4,0.10000000000000356,21.357142857142858,57.57142857142857,0.14214285714285715,2026,1,5,2,5,1,0,0.49999999999999994,0.8660254037844387,0.08573050015569435,0.9963183634476755,0,1,0,0,3200.0,2817.015004490058,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Madhya Pradesh,2026-01-05,2607.9279111129476,26.07927911112948,17179.555,204,12,275,2525.8733966093127,2546.8597744965555,2503.8199255598965,2461.1329082606753,2576.386139242426,2498.0019784485703,27.699444368269834,53.62240664524341,2041.5330000000001,12050.688285714286,12459.168866666669,-2567.017,14.1,20.5,8.6,0.0,0.0,9.4,16.21,2.75,74.0,0.156,0.31,16.6,0.10000000000002132,16.942857142857143,69.42857142857143,0.15542857142857144,2026,1,5,2,5,1,0,0.49999999999999994,0.8660254037844387,0.08573050015569435,0.9963183634476755,0,1,0,0,2577.71369677092,2575.4580069871145,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Uttar Pradesh,2026-01-05,2529.240578793945,25.292405787939455,25625.7,98,2,98,2527.0904167875447,2532.584554556825,2532.882121067007,2526.6612035576836,2525.2168043671127,2519.646523979805,10.259995580955476,11.976794803093913,5170.5,19225.95142857143,15505.492533333334,-12072.149999999998,13.6,17.9,10.1,0.0,0.0,8.0,12.99,2.1,75.0,0.099,0.139,15.1,0.1,13.457142857142856,81.71428571428571,0.09657142857142856,2026,1,5,2,5,1,0,0.49999999999999994,0.8660254037844387,0.08573050015569435,0.9963183634476755,0,1,0,0,2551.1305915789767,2531.205501904689,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
NCT of Delhi,2026-01-05,2739.2640449438204,27.392640449438204,35.6,2,2,2,2798.882703777336,2677.6193001060446,2745.045826513912,2798.114525139665,2743.867848092184,2722.938149126719,81.25267878426556,100.34722135483007,50.3,32.24285714285714,42.32666666666667,-58.699999999999996,12.4,17.2,8.5,0.0,0.0,8.6,12.43,1.9,79.0,0.126,0.243,13.1,1.6000000000000036,13.428571428571429,80.28571428571429,0.10371428571428572,2026,1,5,2,5,1,0,0.49999999999999994,0.8660254037844387,0.08573050015569435,0.9963183634476755,0,1,0,0,2845.25,2772.788483012819,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Chattisgarh,2026-01-05,2748.1188118811883,27.481188118811883,10.1,4,3,4,2460.0,2706.358228905597,2413.167192429022,2430.80198019802,2476.584413612742,2423.335986031892,289.55363235017563,354.54255959758393,1.2,41.84285714285714,55.38533333333333,-588.4,18.4,24.2,13.6,0.0,0.0,10.3,16.69,3.39,61.0,0.096,0.169,21.2,0.0,19.185714285714287,57.0,0.08485714285714287,2026,1,5,2,5,1,0,0.49999999999999994,0.8660254037844387,0.08573050015569435,0.9963183634476755,0,1,0,0,2100.0,2358.585813315305,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Uttrakhand,2026-01-05,2620.0,26.2,149.0,1,1,1,2500.0,2510.0,2495.0,2490.0,2516.4285714285716,2500.7804232804233,45.70870501649999,32.16322804063992,0.8,27.799999999999738,10.163333333333332,145.2,10.1,16.2,6.7,0.0,0.0,8.3,12.25,1.77,87.0,0.222,0.257,12.3,0.0,11.142857142857142,83.42857142857143,0.23114285714285712,2026,1,5,2,5,1,0,0.49999999999999994,0.8660254037844387,0.08573050015569435,0.9963183634476755,0,1,0,0,2500.0,2517.1428571428573,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Gujarat,2026-01-05,2581.253932396619,25.81253932396619,1137.665,59,18,65,2525.0,2629.4685090441158,2570.3217485834757,2596.619458303565,2602.4845533883567,2599.058469815539,38.13174227105898,37.63033474143494,12.0,782.0962857142858,862.5900709666665,77.69399999999996,17.9,24.6,13.1,0.0,0.0,16.7,15.88,3.6,62.0,0.152,0.202,19.0,0.0999999999999858,19.228571428571428,66.0,0.1325714285714286,2026,1,5,2,5,1,0,0.49999999999999994,0.8660254037844387,0.08573050015569435,0.9963183634476755,0,1,0,0,2617.044724665629,2600.4669889743755,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Maharashtra,2026-01-05,3556.042199887634,35.56042199887632,961.14,62,5,66,2626.318131256952,3530.7106439178715,3573.651930894309,3305.7742759795574,3421.568485108682,3356.8643256987953,365.29289179361353,371.15937248420215,17.98,825.85,823.4580000000001,-341.19999999999993,20.2,26.5,15.2,0.0,0.0,11.9,16.78,3.71,49.0,0.156,0.308,23.5,0.0,21.285714285714285,49.57142857142857,0.156,2026,1,5,2,5,1,0,0.49999999999999994,0.8660254037844387,0.08573050015569435,0.9963183634476755,0,1,0,0,3683.9764614830333,3440.0187958721767,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Gujarat,2026-01-06,2617.044724665629,26.170447246656288,928.235,64,19,71,2581.253932396619,2631.167675563499,2625.941992489313,2610.4336301841477,2600.4669889743755,2599.278839631589,36.70822282658243,37.71850131144688,1137.665,771.3811428571429,864.4369376333333,-75.00599999999997,18.0,25.0,12.7,0.0,0.0,13.2,16.0,3.26,66.0,0.159,0.207,19.0,0.0999999999999858,18.985714285714288,66.14285714285714,0.13885714285714285,2026,1,6,2,6,1,0,0.49999999999999994,0.8660254037844387,0.1028209971373604,0.9946998756145891,0,1,0,0,2610.5936102921873,2599.0867463231007,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Maharashtra,2026-01-06,3683.9764614830333,36.83976461483032,1498.82,63,6,67,3556.042199887634,3554.824286138572,3632.612160611855,2533.7133550488597,3440.0187958721767,3395.2064292466007,376.2426789000954,341.4139178356328,961.14,871.6171428571428,873.0093333333333,320.3699999999999,19.2,26.2,12.8,0.0,0.0,9.2,17.37,3.7,44.0,0.156,0.307,22.0,0.0,21.185714285714283,49.57142857142857,0.156,2026,1,6,2,6,1,0,0.49999999999999994,0.8660254037844387,0.1028209971373604,0.9946998756145891,0,1,0,0,3569.8221378725398,3441.819741800976,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
West Bengal,2026-01-06,2643.327384493357,26.43327384493357,50.43,9,4,9,2638.644801980198,2632.5977933801405,2650.0365898280274,2637.0958953868508,2655.8851530494253,2661.3279715286358,37.33145579628505,47.900373045487584,64.64,54.24857142857143,61.42733333333333,0.5799999999999983,14.0,20.1,9.1,0.0,0.0,12.1,14.94,2.54,74.0,0.12,0.18,16.1,0.0,15.614285714285716,74.71428571428571,0.11842857142857142,2026,1,6,2,6,1,0,0.49999999999999994,0.8660254037844387,0.1028209971373604,0.9946998756145891,0,1,0,0,2750.0,2674.5406152342994,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Chattisgarh,2026-01-06,2100.0,21.0,1.0,1,1,1,2748.1188118811883,2925.9902020820577,2426.0,2159.8113207547167,2358.585813315305,2421.342275340068,239.94180065324588,356.23965367181717,10.1,18.657142857142862,55.065333333333335,-162.29999999999998,17.2,24.4,11.0,0.0,0.0,8.2,17.13,3.25,58.0,0.087,0.168,20.1,0.0,18.928571428571427,57.0,0.08542857142857144,2026,1,6,2,6,1,0,0.49999999999999994,0.8660254037844387,0.1028209971373604,0.9946998756145891,0,1,0,0,2727.712871287129,2418.259080642038,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Rajasthan,2026-01-06,2643.369987017202,26.433699870172024,1232.4,49,7,50,2691.801409583112,2561.4336689369266,2510.7291046083756,2459.733693554612,2658.860556318254,2552.469814558307,77.7819268454315,79.58999456966586,1169.14,1018.0057142857144,976.1483333333333,557.0000000000001,12.2,17.7,6.9,0.0,0.0,7.4,14.27,2.16,80.0,0.234,0.22,12.2,3.100000000000007,13.342857142857143,80.71428571428571,0.16757142857142857,2026,1,6,2,6,1,0,0.49999999999999994,0.8660254037844387,0.1028209971373604,0.9946998756145891,0,1,0,0,2623.485087883321,2660.8358886371384,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Uttar Pradesh,2026-01-06,2551.1305915789767,25.51130591578977,14957.09,105,2,105,2529.240578793945,2509.209708815944,2529.023562196953,2496.159480090778,2531.205501904689,2521.4788943627445,11.517022388831707,12.4550815612773,25625.7,17454.742857142857,15810.182200000001,-12398.46,12.9,18.5,8.1,0.0,0.0,6.9,13.18,2.04,82.0,0.096,0.139,14.3,0.1,13.528571428571428,80.85714285714286,0.09614285714285715,2026,1,6,2,6,1,0,0.49999999999999994,0.8660254037844387,0.1028209971373604,0.9946998756145891,0,1,0,0,2551.4522734461193,2535.641299710996,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Karnataka,2026-01-06,3200.0,32.0,5.0,1,1,1,2497.317073170732,3038.942528735632,3453.257575757576,2540.056818181818,2817.015004490058,2913.8313726144484,469.73180803437293,424.29225397489637,4.1,213.35714285714286,80.04333333333334,-3.700000000000001,20.2,25.9,15.2,0.0,0.0,22.6,20.18,4.9,53.0,0.151,0.16,21.8,0.10000000000000356,21.3,57.57142857142857,0.14385714285714288,2026,1,6,2,6,1,0,0.49999999999999994,0.8660254037844387,0.1028209971373604,0.9946998756145891,0,1,0,0,2482.7272727272725,2760.5002012710415,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
NCT of Delhi,2026-01-06,2845.25,28.4525,12.0,1,2,2,2739.2640449438204,2642.8055555555557,2908.7478559176675,2666.6213991769546,2772.788483012819,2728.892435820821,75.07986718702395,102.17334607783643,35.6,31.385714285714283,41.916666666666664,-6.0,12.0,17.0,8.5,0.0,0.0,8.2,12.04,1.8,85.0,0.145,0.259,12.3,1.6000000000000036,13.057142857142859,81.28571428571429,0.11214285714285713,2026,1,6,2,6,1,0,0.49999999999999994,0.8660254037844387,0.1028209971373604,0.9946998756145891,0,1,0,0,2760.3954802259886,2761.3705939517336,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Madhya Pradesh,2026-01-06,2577.71369677092,25.777136967709204,18126.652000000002,205,11,276,2607.9279111129476,2584.210622558101,2497.466402714421,2402.031900247731,2575.4580069871145,2503.8580383326766,27.501712593085337,52.35831829490544,17179.555,11819.330428571428,12959.931633333334,-1619.5049999999974,14.9,22.5,8.4,0.0,0.0,11.9,16.12,2.96,70.0,0.156,0.31,17.1,0.10000000000002132,16.6,71.28571428571429,0.15557142857142855,2026,1,6,2,6,1,0,0.49999999999999994,0.8660254037844387,0.1028209971373604,0.9946998756145891,0,1,0,0,2570.212893005025,2576.563630083427,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
West Bengal,2026-01-07,2750.0,27.500000000000004,77.6,10,4,10,2643.327384493357,2619.4117647058824,2808.6253369272235,2704.435686734865,2674.540615234299,2662.846781970807,47.35141325798665,49.991094505941525,50.43,55.620000000000005,60.038666666666664,9.599999999999994,15.1,22.5,9.7,0.0,0.0,12.6,15.03,2.87,68.0,0.122,0.184,16.5,0.0,15.700000000000001,73.28571428571429,0.119,2026,1,7,2,7,1,0,0.49999999999999994,0.8660254037844387,0.11988119229922722,0.99278824516254,0,1,0,0,2672.4512466057763,2674.8669162203296,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Karnataka,2026-01-07,2482.7272727272725,24.827272727272724,4.4,3,3,3,3200.0,2878.330895260386,3210.819672131148,2667.310344827586,2760.5002012710415,2907.6786035444375,484.68529603262635,429.2991890355729,5.0,18.67142857142857,79.41666666666667,-1362.8,20.3,26.0,15.4,0.0,0.0,22.4,20.32,5.26,49.0,0.141,0.159,21.6,0.10000000000000356,21.228571428571428,56.714285714285715,0.1447142857142857,2026,1,7,2,7,1,0,0.49999999999999994,0.8660254037844387,0.11988119229922722,0.99278824516254,0,1,0,0,3261.2400000000002,2938.016279702414,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Uttrakhand,2026-01-07,2500.0,25.0,0.8,1,1,1,2620.0,2495.0,2495.0,2490.0,2517.1428571428573,2501.1137566137563,45.35573676110391,32.09940492674877,149.0,23.771428571428313,9.973333333333333,-28.2,10.0,17.1,4.4,0.0,0.0,8.6,12.79,2.06,59.0,0.225,0.254,10.3,0.0,10.9,79.57142857142857,0.22885714285714284,2026,1,7,2,7,1,0,0.49999999999999994,0.8660254037844387,0.11988119229922722,0.99278824516254,0,1,0,0,2500.0,2517.1428571428573,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Gujarat,2026-01-07,2610.5936102921873,26.105936102921873,1062.709,59,18,67,2617.044724665629,2620.2553088511104,2605.335681600608,2596.3742155162886,2599.0867463231007,2599.7528194574525,36.01526784076379,37.77004942884206,928.235,776.7969999999999,877.5210376333332,37.91100000000006,17.9,24.8,13.3,0.0,0.0,13.0,15.92,3.2,68.0,0.156,0.212,19.0,0.0999999999999858,18.628571428571426,66.85714285714286,0.14471428571428574,2026,1,7,2,7,1,0,0.49999999999999994,0.8660254037844387,0.11988119229922722,0.99278824516254,0,1,0,0,2595.8669600903504,2596.970722959229,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Telangana,2026-01-07,2313.0,23.13,0.05,1,1,1,2600.0,2364.0,2376.0,2650.0,2745.0,2438.1033730158733,574.5937695450583,371.4061615200333,6.25,20.507142857142856,8.267000000000001,-0.05,21.3,26.5,16.5,0.0,0.0,11.3,19.29,4.26,48.0,0.078,0.178,23.7,2.9999999999999933,23.7,59.285714285714285,0.09557142857142856,2026,1,7,2,7,1,0,0.49999999999999994,0.8660254037844387,0.11988119229922722,0.99278824516254,0,1,0,0,2600.0,2762.5714285714284,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Chattisgarh,2026-01-07,2727.712871287129,27.277128712871292,10.1,3,2,3,2100.0,2310.0,2426.0,3590.2134677049935,2418.259080642038,2392.592255459473,275.1969955146135,286.66333750553616,1.0,19.928571428571434,40.84866666666667,8.9,18.0,26.1,11.1,0.0,0.0,7.2,17.2,3.35,54.0,0.084,0.168,20.3,0.0,18.8,56.285714285714285,0.08557142857142856,2026,1,7,2,7,1,0,0.49999999999999994,0.8660254037844387,0.11988119229922722,0.99278824516254,0,1,0,0,2781.1881188118814,2455.042027460586,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Rajasthan,2026-01-07,2623.485087883321,26.23485087883321,1069.6,51,7,52,2643.369987017202,2609.6577616511318,2495.460957634399,2484.7656532000556,2660.8358886371384,2557.0937957144156,76.48895787658313,79.55053248930464,1232.4,956.2342857142858,987.7916666666666,-432.4000000000001,11.5,17.3,7.2,0.0,0.0,9.0,13.35,1.99,85.0,0.274,0.223,12.4,3.000000000000007,12.671428571428573,83.0,0.19214285714285714,2026,1,7,2,7,1,0,0.49999999999999994,0.8660254037844387,0.11988119229922722,0.99278824516254,0,1,0,0,2655.8472558315943,2673.353367634546,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Madhya Pradesh,2026-01-07,2570.212893005025,25.702128930050247,17895.102000000003,206,10,257,2577.71369677092,2562.473531330834,2493.621696536955,2488.1320834510384,2576.5636300834276,2506.5940653178095,27.044478699957857,53.63719023639349,18126.652000000002,12459.578142857144,12936.595333333333,4481.734000000002,16.0,23.1,10.5,0.0,0.0,11.7,15.21,2.88,69.0,0.155,0.309,18.1,0.10000000000002132,16.285714285714285,72.57142857142857,0.15557142857142855,2026,1,7,2,7,1,0,0.49999999999999994,0.8660254037844387,0.11988119229922722,0.99278824516254,0,1,0,0,2567.512782793828,2576.8108830587557,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
Uttar Pradesh,2026-01-07,2551.4522734461193,25.514522734461195,16061.08,100,3,100,2551.1305915789767,2520.4016888019673,2513.398947168877,2518.4406614256764,2535.641299710996,2522.579281430093,12.591836596730257,13.5844608076475,14957.09,15505.261428571428,15872.545,-13646.37,12.3,17.7,8.6,0.0,0.0,7.4,11.24,1.75,86.0,0.093,0.139,14.5,0.1,13.514285714285714,80.57142857142857,0.09542857142857143,2026,1,7,2,7,1,0,0.49999999999999994,0.8660254037844387,0.11988119229922722,0.99278824516254,0,1,0,0,2556.818560212653,2539.530567696932,2026-04-06T08:06:59.079896Z,3595.0,117.9,32.8,4.95303550973656,5.5,274.63,205.2,0.0,217.654803612,249.9,233.777401806,53.317214,59.122831,47.333071,50.003134,49.069655,0.211933,2585.0,1239.0,109.0,300.35,297.0,322.68,328.04
